"default","student","balance","income"
"No","No",449.274316089442,13124.5631922754
"No","No",824.802432209204,40957.5222660038
"No","Yes",600.602171819777,18630.3791308478
"No","No",912.065530843446,62142.0610606175
"No","No",619.139261665316,41281.9809640348
"No","No",225.364695124737,60275.8833588615
"No","No",369.430953350466,63536.7751705256
"No","No",745.666146610358,54891.4339618085
"No","Yes",782.352280928641,22692.6699880665
"No","Yes",1051.24716182541,23200.9709928678
"No","Yes",613.601284003546,9506.46030537807
"No","No",863.618400665702,30397.1872633216
"No","No",943.086028421649,29622.6077434668
"No","Yes",1102.63126154414,10671.9235752487
"No","Yes",1175.13333149015,15444.9269201034
"No","No",491.449369823872,51484.245489143
"No","Yes",1131.08556788632,21829.0823944909
"No","Yes",717.371845383157,16319.1169756245
"No","Yes",517.300565516777,17068.3388808094
"Yes","Yes",2038.54315996182,12181.902584317
"No","No",868.494476319032,22176.2762497007
"No","No",111.416890994626,33328.2458835673
"No","Yes",1587.56439786646,13080.6887489066
"No","Yes",640.998430228533,21680.097686865
"No","Yes",1928.59211959305,17570.1950770634
"No","Yes",759.678794164084,18871.4017881629
"No","No",1306.35396408392,35652.7619798141
"No","No",908.174289735733,46791.0363559916
"No","No",871.67741216338,28182.116302446
"No","No",0,38878.1745666488
"No","No",0,53302.2130321841
"No","Yes",947.525154569841,24073.0909458376
"No","No",222.880275629056,40849.9209013436
"No","No",1237.53437819226,30967.5887589274
"No","No",1318.71911205766,36822.9249600433
"No","Yes",1030.05211219446,9760.39956109943
"No","No",925.706239813761,62764.8842873843
"No","No",425.779790910006,42131.5359555794
"No","Yes",1901.6537550579,21323.1632661849
"Yes","No",1940.3716198907,41162.9336560565
"No","Yes",227.31723199312,24282.2285628356
"No","No",836.574229518366,51238.5809287878
"No","Yes",981.997998407385,20147.5118507633
"No","No",1186.79623136733,52689.2501384527
"No","Yes",315.978748024358,13186.1176938327
"No","Yes",768.447241174727,21497.5288874548
"No","Yes",969.90946533819,13962.3324283703
"No","No",1175.19147310583,50921.2562794578
"No","Yes",1684.2753411013,20344.1782031723
"No","No",1120.62319369579,48571.2600711802
"No","No",784.470053468051,52617.207089956
"No","No",604.980002579675,38885.3103196378
"No","No",517.978901464771,41755.3439780178
"No","No",270.264088797442,41978.0478846199
"No","No",825.600966046992,33986.6973244399
"No","No",623.517380541497,51677.3454162215
"No","No",529.508360526441,38328.6126282346
"No","Yes",1014.76966176828,12239.8838074693
"No","No",288.534653798734,44081.0348138192
"No","No",500.25272381345,17104.0542524538
"No","No",565.675982283623,37299.0792940605
"No","No",1005.33716823962,34297.8977552662
"No","No",852.393368457823,46320.8548881979
"No","No",613.150113768004,34286.112453527
"No","No",905.565725913233,52997.7310413533
"No","No",1086.18172881883,52507.5972870699
"No","No",1057.17812713189,35807.0248552158
"No","No",252.899460581594,27454.6189545124
"No","Yes",1401.28270335388,16683.0530020691
"No","No",1529.13125892736,36572.0256735791
"No","Yes",947.453711010131,21945.7930360235
"No","No",0,33917.5941246225
"No","Yes",1312.90720253482,15495.0265880783
"No","No",1269.2905749073,43581.1988403355
"No","Yes",20.2580938434145,21530.3315137875
"No","No",0,30818.5119478012
"No","No",35.3229997480005,53407.2696317298
"No","No",897.312690752823,31465.9647696669
"No","No",1043.55235783125,38393.6118953888
"No","No",1165.32396595771,33433.8289153912
"No","No",1299.47321012077,55165.4729773302
"No","No",675.776528968365,21758.0228077015
"No","Yes",1202.38503020909,20550.6377000894
"No","No",1190.15983100714,30746.3769711559
"No","Yes",535.010596224683,13909.3915908113
"No","No",194.193554789385,43150.501726601
"No","No",430.620319374712,46182.6649756
"No","No",1047.92709078908,59765.5996686006
"No","No",220.791699313198,26453.2892952264
"Yes","Yes",1493.96853901776,24126.029785681
"No","Yes",856.655399246759,15523.1029435474
"No","Yes",1635.50002360542,10596.5268944023
"No","No",666.613888740094,49215.0245344022
"Yes","No",1562.83791774789,49303.0094684327
"No","No",255.888371780844,48833.2287713088
"No","No",602.361701994454,53800.5472092154
"No","No",1599.31469461935,28825.4745687684
"No","No",150.94951081572,36923.5521943078
"No","No",1388.81659047311,35460.8012411956
"No","No",87.9486517918008,47924.6979109095
"No","Yes",1935.82770125724,17969.7985313908
"No","Yes",1289.3159628111,7677.89639750202
"No","No",871.987212227636,45496.9481609842
"No","No",1333.69998094298,44361.6208714047
"No","No",181.179344587582,37380.1443180605
"No","No",791.182225188319,48206.731750984
"No","No",69.177023653734,24556.0217815517
"No","No",940.894483512081,54839.1236462734
"No","Yes",346.215577878245,17866.5280381284
"No","No",214.84623495229,39629.2001796429
"No","Yes",676.831307875609,16998.6517153961
"No","No",595.996994273606,37417.137823355
"No","Yes",999.391696394237,23688.6489687946
"No","No",1447.04307363001,22433.6367726481
"No","No",464.098477616815,44769.8648263187
"No","No",872.63990775056,29749.170678731
"No","No",381.704099186758,25011.1033931994
"No","Yes",866.49676067859,24262.6938973924
"No","Yes",1243.34410193846,23634.7485750949
"No","No",1184.30802110083,37600.0753409499
"No","Yes",757.407102750296,25309.77323254
"No","No",939.258489668574,56225.8207299037
"No","No",560.770233567651,61472.8586941428
"No","No",971.278833313912,26853.3009009738
"No","No",518.680792277915,30151.3304613229
"No","No",834.263678916678,28022.8368210329
"No","Yes",545.585579909597,19454.3257965573
"No","No",1057.35087177407,39651.123507722
"No","Yes",720.516450875564,20222.9489909686
"No","No",1285.51797563905,37442.6425889869
"No","Yes",406.339769411729,30088.4425077181
"No","No",1023.89203173754,33392.7097834514
"No","No",356.244118146921,21319.0859608547
"No","No",657.088818826134,31724.6285500371
"No","Yes",1168.54641431588,25802.2764766761
"No","No",344.88224152182,26227.3292753008
"No","Yes",535.335989397998,24268.8284962213
"No","Yes",1222.9665870908,21373.3500951251
"No","Yes",663.602728097061,21436.5216376398
"No","Yes",591.537144690117,20961.4652602437
"No","Yes",941.718008883302,23362.9771743543
"No","No",434.544943739374,35620.0652976999
"Yes","No",1804.19050453849,23096.0843640887
"No","No",0,34227.947139365
"No","No",0,28356.2519409008
"No","No",586.470977472847,52203.8589273578
"No","No",707.43614919,42407.7542299089
"No","No",1491.6405870679,61096.4921750445
"No","Yes",556.182234259286,21650.8299183564
"No","No",683.14754196625,44439.5287386404
"No","Yes",671.131730723303,11857.4776351159
"No","No",1020.19775584997,43592.8341359861
"No","Yes",1183.06770190887,13210.8776348588
"No","Yes",1127.53613107086,19322.9696557329
"No","No",1545.98280486837,32691.9238251651
"No","No",1114.3977298144,44195.5445481969
"No","No",843.497244001002,41917.319765103
"No","No",1047.67337025525,34413.1959130021
"No","Yes",810.540945659107,17252.2542514058
"No","Yes",501.110562487269,26425.6980101533
"No","Yes",1031.63836091527,21432.147052673
"No","No",360.215031490771,44082.1871282945
"No","No",1234.83167806921,40155.4514111614
"Yes","No",2236.76421456131,37113.8830697644
"No","No",750.840531468744,32034.7121252064
"No","No",231.968340323912,42465.9608187879
"No","No",1616.50019408524,41825.4039844618
"No","No",981.799329814043,49644.9187081982
"No","No",538.019925084371,27284.5108594155
"No","No",136.30734254125,48799.6549055704
"No","No",614.940983622697,30905.479817434
"No","Yes",824.040741788241,11659.1932751954
"No","No",393.061267139273,44149.388311577
"No","Yes",759.397130569606,18693.1879014694
"No","Yes",1743.79883736231,17541.0028662017
"No","Yes",621.170106310103,17503.6899747362
"No","No",1360.54717336406,54705.1269778723
"No","No",253.521881501858,37506.2067343011
"No","No",1392.33267765748,48709.5292601184
"No","No",1508.25085941898,43525.0527725642
"No","Yes",1823.86706045805,19447.9665572514
"No","No",0,39423.5125227997
"No","No",728.673461012883,36557.2348355276
"No","No",1471.19873782547,56477.1308610149
"No","No",967.256762447018,32201.6340844054
"No","No",640.705982383149,38792.3571871445
"No","Yes",559.566410763486,15720.3824613913
"No","Yes",1258.11453317171,20010.576269278
"No","No",1126.88769620057,32770.5790184123
"No","No",1341.26314052855,46263.8850122052
"No","No",751.101930768505,50290.1441115538
"No","No",325.927636632494,57313.2824969147
"No","Yes",905.901945054864,20285.2251283281
"No","No",699.604275562255,49035.2474604604
"No","No",996.445905646337,51393.7887153379
"No","Yes",1034.1702134313,23825.0285135993
"No","Yes",1464.63624150705,14763.5626843165
"No","No",280.724169013609,40382.5992622225
"No","No",725.867685728056,41792.6729233945
"No","Yes",1162.59092159727,15419.1105209588
"No","Yes",193.719762500207,18002.547648728
"No","No",743.18182701654,50250.9190142536
"No","No",1403.83983418344,43225.0418957429
"No","No",460.139804417708,52708.5598496177
"No","No",1218.21988712889,36290.16200667
"No","No",903.987020156951,51705.2716003957
"No","Yes",1473.69593100509,19759.5018682479
"No","No",525.515682022251,50763.9840052729
"Yes","Yes",1874.82261243745,14957.8163342872
"No","No",700.622387844543,42023.8887828787
"No","Yes",1164.66696609579,23297.1578875709
"No","Yes",1803.76634928102,23201.826982472
"No","Yes",451.711523066804,22483.0958101843
"No","No",1101.98446046958,36231.8538227436
"No","Yes",1343.77712401475,28198.005353463
"No","No",606.435876464573,38897.0794077548
"No","No",0,45380.6567630619
"No","Yes",0,20963.3831145759
"No","No",1140.82015178859,36495.0553896058
"No","No",1597.64740187317,42515.0888693793
"No","Yes",521.841479256212,10316.3367412718
"No","Yes",837.521493456654,13215.7858131515
"No","No",390.310315291063,42322.246697405
"No","Yes",806.481972726929,22127.0817878431
"No","No",890.266646268634,38376.0906470453
"No","Yes",237.383029626622,21376.6832351471
"No","Yes",808.396167027043,11804.0344760529
"No","No",694.390945705502,46128.8647070701
"No","No",492.25394545489,42143.1984404939
"No","Yes",460.595414827766,12939.009089927
"No","Yes",838.459954530528,19805.8752348908
"No","No",675.842504719532,38173.9257538527
"No","No",625.419874645033,47406.2407650345
"No","No",45.4762817817571,27599.0723332859
"No","No",474.769235479092,30799.949385159
"No","No",1024.82365673274,46113.6471170703
"No","No",696.107576993413,40325.38480824
"No","Yes",953.533658439997,25820.5874829041
"No","No",1143.85523050669,50690.2576998117
"No","Yes",683.441300405235,22595.4539568037
"No","No",644.604409116029,30276.5707302591
"Yes","Yes",2034.67471782133,17133.9659619014
"No","Yes",1345.49162351815,12235.3876699232
"No","Yes",1307.0870915147,18082.5548896089
"No","No",705.500524263981,52559.0312585917
"No","No",0,47725.5215295292
"No","No",501.169619687987,35664.8053896805
"No","No",991.520923604118,30775.5207643452
"No","Yes",956.692234248303,19594.5490428608
"No","No",353.649992387444,30726.2856927119
"No","No",838.924060067205,47864.4189213508
"No","Yes",353.652760924622,20531.4965369275
"No","Yes",751.243140185971,16475.0275586338
"No","No",991.158408318519,42767.6902792807
"No","Yes",1096.4896471406,17856.265031594
"Yes","No",1655.77559694702,25639.7935387017
"No","No",0,35577.425283317
"No","Yes",485.653177783496,16099.9179399102
"No","No",850.466593719231,34367.6765291129
"No","Yes",0,17695.8401686948
"No","Yes",766.635537082227,21718.8136181928
"No","No",309.179162515638,31232.0708902559
"No","No",244.662374521967,29275.115419093
"Yes","Yes",1013.21688638161,19651.2617936432
"No","No",357.592156699681,48565.0177083166
"No","Yes",1908.24200791737,17642.6266276482
"No","No",1449.13570769994,40495.4721803858
"No","No",464.41630119677,38236.740022089
"No","No",1491.70754528024,40637.4479829066
"No","No",256.89418684711,39019.8757442
"No","No",0,35025.9713946151
"No","No",0,23910.1396582202
"No","No",817.621089103321,43705.822710524
"No","Yes",888.306320762449,22901.6339371219
"No","No",1240.75460457603,51511.2975985728
"No","No",828.644161650737,10948.504497517
"No","Yes",959.854227591364,18481.7526600941
"No","No",1281.44884880957,48837.3787603345
"No","Yes",1577.67543060735,11951.4786137937
"No","Yes",1444.11426844796,21441.0121279953
"No","Yes",647.670287929141,13618.3477949365
"No","No",720.164918693873,43654.2303440958
"No","No",64.1547933628275,47969.0051087279
"No","Yes",546.028664099578,21615.2690793228
"No","Yes",1102.12727684037,14009.9429940502
"No","No",1294.52356958022,28001.0490731826
"No","No",341.322290452253,33808.3361791774
"No","No",399.390381379442,17348.7842322496
"No","No",710.394633535282,31483.3472045777
"No","No",1467.57338371779,26697.7858985394
"No","Yes",282.831518827634,13371.055021089
"No","No",544.22518162658,46149.5102207517
"No","No",1585.86037254851,42709.4918931997
"No","No",0,28784.4692369344
"No","No",1033.42627176237,43594.7623211524
"No","No",1131.05364603221,38834.2362457054
"No","No",544.287295321035,24477.4719149196
"No","No",1116.72035656284,33716.1775223316
"Yes","No",2155.28898610335,34787.2526819072
"No","No",732.056646560392,39433.4806360451
"No","No",591.636269770793,33852.3096699306
"No","No",0,63251.307626935
"No","No",453.849958087348,27865.2847981077
"No","No",170.070917002394,27005.5771185451
"No","No",916.729177155089,37212.8085297821
"No","No",611.337290220736,38389.2825323233
"No","No",258.629672515951,33327.9377775435
"No","Yes",357.595665269024,18141.0028164559
"No","No",813.173887123882,49274.3828394648
"Yes","No",1743.06470981777,22308.1257490576
"No","No",801.802711515901,46182.2570982408
"No","No",674.736614723598,26060.4860985104
"No","No",430.490648307719,39921.1369084698
"No","No",1352.99553198552,34089.0331773621
"No","Yes",1040.88021196313,19427.8142430555
"No","No",1305.77469775412,34412.116373967
"No","No",1294.76170642516,37712.3868971499
"No","Yes",583.295482029807,23694.3673679543
"No","Yes",1409.2991781164,21508.5015068054
"No","No",886.216628786159,40486.8594433597
"No","No",515.619799710376,39638.6396270428
"No","No",1866.30465255816,58710.8876485058
"No","No",657.705720718074,41224.7968784511
"No","No",270.224332861831,49128.0371444139
"No","No",953.391788924619,20749.338158676
"No","No",630.220778875387,24919.1838767956
"Yes","Yes",2024.66016984007,9663.7881589584
"No","Yes",497.056988344806,23119.1350274858
"No","No",48.7255629593075,37957.9021382577
"No","No",440.024542832313,49358.4257857338
"No","No",1217.94865980061,43996.0139956854
"No","Yes",1203.98225964262,21524.318420608
"No","Yes",1493.87356174054,15626.6594167928
"No","No",0,48025.6168546343
"No","No",1204.95434803363,47167.9384961006
"No","No",945.669717469501,39928.2438966955
"No","Yes",807.595571807103,16926.3733350784
"No","No",514.381527331564,20632.2681224495
"No","No",1493.3574345851,51510.1480660087
"No","No",738.221429789569,25184.4673054809
"No","Yes",451.91246146881,22316.2613245872
"No","No",997.027882271094,35591.3872732176
"No","No",1082.07439363356,30627.4616912529
"No","Yes",1001.34888620142,19314.9223285455
"No","No",1058.62751384414,49380.0784348946
"No","No",245.346492518079,42703.0186661609
"No","No",579.381824881827,32296.2634047504
"No","No",1180.93571396495,35352.1517992282
"No","No",969.083028484442,45192.338963931
"No","No",0,44561.3254511423
"No","Yes",714.175499668216,19995.8563982326
"No","No",0,36379.5188526604
"No","Yes",100.850759138746,17315.1301918906
"No","No",1856.53087551349,33498.8345204157
"No","No",620.45730931752,41059.0965018736
"Yes","No",1815.79252000645,31632.5838611298
"No","No",1508.14501433939,31101.0812174785
"No","No",1170.91697571401,38712.4200991916
"Yes","No",2063.57193445013,37372.7584928128
"No","Yes",284.841577198801,20477.837227372
"No","No",878.446109878267,29561.7830760682
"Yes","Yes",1740.76830587972,18161.2440790232
